topology,distance,metric,reach,epsilon,bound_type,sample_prob,actual_sample_prob,n_eff,max_abs_error,eps_observed,eps_predicted,bound_holds,spearman
trellis,2000,harmonic,1487.233154296875,0.09304491165187061,hoeffding,0.4,0.4,594.8932617187501,0.1793363094329834,0.00012058385661646234,0.09304491165187061,True,0.7648921074074922
trellis,2000,betweenness,1487.233154296875,0.09304491165187061,hoeffding,0.4,0.4,594.8932617187501,2773.078125,0.18972893575533661,0.09304491165187061,False,0.6133664583873262
trellis,2000,harmonic,1487.233154296875,0.08322189896561796,hoeffding,0.5,0.5,743.6165771484375,0.13994991779327393,9.410085929629412e-05,0.08322189896561796,True,0.7806973855493058
trellis,2000,betweenness,1487.233154296875,0.08322189896561796,hoeffding,0.5,0.5,743.6165771484375,2132.646484375,0.1459117736983443,0.08322189896561796,False,0.6343922444134906
trellis,2000,harmonic,1487.233154296875,0.07597085223647469,hoeffding,0.6,0.6,892.3398925781249,0.1464167833328247,9.844911196996999e-05,0.07597085223647469,True,0.7975178336348204
trellis,2000,betweenness,1487.233154296875,0.07597085223647469,hoeffding,0.6,0.6,892.3398925781249,1890.888671875,0.12937114613266285,0.07597085223647469,False,0.6565997618893191
trellis,2000,harmonic,1487.233154296875,0.07033534199737876,hoeffding,0.7,0.7,1041.0632080078124,0.10488653182983398,7.052460572627672e-05,0.07033534199737876,True,0.8062923252886274
trellis,2000,betweenness,1487.233154296875,0.07033534199737876,hoeffding,0.7,0.7,1041.0632080078124,1715.6083984375,0.11737879025981801,0.07033534199737876,False,0.672751937014854
trellis,2000,harmonic,1487.233154296875,0.06579268798394092,hoeffding,0.8,0.8,1189.7865234375001,0.07976031303405762,5.362999930684453e-05,0.06579268798394092,True,0.8124241468982499
trellis,2000,betweenness,1487.233154296875,0.06579268798394092,hoeffding,0.8,0.8,1189.7865234375001,1266.671875,0.0866633740421456,0.06579268798394092,False,0.6936501844485847
trellis,2000,harmonic,1487.233154296875,0.06202994110124707,hoeffding,0.9,0.9,1338.5098388671875,0.04950857162475586,3.328904515187615e-05,0.06202994110124707,True,0.8446555525549678
trellis,2000,betweenness,1487.233154296875,0.06202994110124707,hoeffding,0.9,0.9,1338.5098388671875,845.9169921875,0.0578760941562329,0.06202994110124707,True,0.7410597981717826
trellis,4000,harmonic,5507.22705078125,0.1451914958449237,hoeffding,0.05,0.05,275.3613525390625,1.0662226676940918,0.00019360426905639172,0.1451914958449237,True,0.8756690619591098
trellis,4000,betweenness,5507.22705078125,0.1451914958449237,hoeffding,0.05,0.05,275.3613525390625,57256.375,0.4638998492999741,0.1451914958449237,False,0.7147450997520816
trellis,4000,harmonic,5507.22705078125,0.10266589128256398,hoeffding,0.1,0.1,550.722705078125,0.5547595024108887,0.0001007329999826666,0.10266589128256398,True,0.8880399890147532
trellis,4000,betweenness,5507.22705078125,0.10266589128256398,hoeffding,0.1,0.1,550.722705078125,35695.640625,0.28921150363786624,0.10266589128256398,False,0.762862800809189
trellis,4000,harmonic,5507.22705078125,0.07259574792246185,hoeffding,0.2,0.2,1101.44541015625,0.4349677562713623,7.89812644840307e-05,0.07259574792246185,True,0.9416765567629833
trellis,4000,betweenness,5507.22705078125,0.07259574792246185,hoeffding,0.2,0.2,1101.44541015625,27717.5625,0.22457190254731657,0.07259574792246185,False,0.8544603839040376
trellis,4000,harmonic,5507.22705078125,0.05927417996858118,hoeffding,0.3,0.3,1652.168115234375,0.2807896137237549,5.098566141084057e-05,0.05927417996858118,True,0.9542544150926564
trellis,4000,betweenness,5507.22705078125,0.05927417996858118,hoeffding,0.3,0.3,1652.168115234375,16261.859375,0.13175605534579984,0.05927417996858118,False,0.8761044063419754
trellis,4000,harmonic,5507.22705078125,0.05133294564128199,hoeffding,0.4,0.4,2202.8908203125,0.20637249946594238,3.747303271919152e-05,0.05133294564128199,True,0.9585049147113646
trellis,4000,betweenness,5507.22705078125,0.05133294564128199,hoeffding,0.4,0.4,2202.8908203125,11964.328125,0.09693680422770287,0.05133294564128199,False,0.8853320415718761
trellis,4000,harmonic,5507.22705078125,0.04591358237568323,hoeffding,0.5,0.5,2753.613525390625,0.15931129455566406,2.8927678682335116e-05,0.04591358237568323,True,0.9586947368746769
trellis,4000,betweenness,5507.22705078125,0.04591358237568323,hoeffding,0.5,0.5,2753.613525390625,9619.890625,0.07794181540867254,0.04591358237568323,False,0.8838072846266313
trellis,4000,harmonic,5507.22705078125,0.041913174605055566,hoeffding,0.6,0.6,3304.33623046875,0.128831148147583,2.339310635999784e-05,0.041913174605055566,True,0.9664896131106379
trellis,4000,betweenness,5507.22705078125,0.041913174605055566,hoeffding,0.6,0.6,3304.33623046875,7596.1953125,0.061545528523625874,0.041913174605055566,False,0.9076641884868261
trellis,4000,harmonic,5507.22705078125,0.03880405949463692,hoeffding,0.7,0.7,3855.0589355468746,0.11649060249328613,2.1152315206753802e-05,0.03880405949463692,True,0.9676162005963682
trellis,4000,betweenness,5507.22705078125,0.03880405949463692,hoeffding,0.7,0.7,3855.0589355468746,7154.9765625,0.05797070717607596,0.03880405949463692,False,0.9074514028484899
trellis,4000,harmonic,5507.22705078125,0.03629787396123092,hoeffding,0.8,0.8,4405.781640625,0.10361957550048828,1.8815199472443925e-05,0.03629787396123092,True,0.9721178094113807
trellis,4000,betweenness,5507.22705078125,0.03629787396123092,hoeffding,0.8,0.8,4405.781640625,6557.9375,0.05313340598262899,0.03629787396123092,False,0.9275950922088134
trellis,4000,harmonic,5507.22705078125,0.034221963760854665,hoeffding,0.9,0.9,4956.504345703125,0.0653848648071289,1.1872556588683496e-05,0.034221963760854665,True,0.974364001198081
trellis,4000,betweenness,5507.22705078125,0.034221963760854665,hoeffding,0.9,0.9,4956.504345703125,4328.390625,0.03506927846285974,0.034221963760854665,False,0.9341460571914612
tree,250,harmonic,8.010286331176758,2.5174242529834694,hoeffding,0.05,0.05,0.4005143165588379,0.10501153022050858,0.013109585085840716,2.5174242529834694,True,0.5461809499721291
tree,250,betweenness,8.010286331176758,2.5174242529834694,hoeffding,0.05,0.05,0.4005143165588379,23.23322296142578,1.1063439505440849,2.5174242529834694,True,0.8181569667353652
tree,250,harmonic,8.010286331176758,1.78008776040809,hoeffding,0.1,0.1,0.8010286331176758,0.10501153022050858,0.013109585085840716,1.78008776040809,True,0.5461809499721291
tree,250,betweenness,8.010286331176758,1.78008776040809,hoeffding,0.1,0.1,0.8010286331176758,23.23322296142578,1.1063439505440849,1.78008776040809,True,0.8181569667353652
tree,250,harmonic,8.010286331176758,1.2587121264917347,hoeffding,0.2,0.2,1.6020572662353516,0.10501153022050858,0.013109585085840716,1.2587121264917347,True,0.5461809499721291
tree,250,betweenness,8.010286331176758,1.2587121264917347,hoeffding,0.2,0.2,1.6020572662353516,23.23322296142578,1.1063439505440849,1.2587121264917347,True,0.8181569667353652
tree,250,harmonic,8.010286331176758,1.0277341476527688,hoeffding,0.3,0.3,2.403085899353027,0.10501153022050858,0.013109585085840716,1.0277341476527688,True,0.5461809499721291
tree,250,betweenness,8.010286331176758,1.0277341476527688,hoeffding,0.3,0.3,2.403085899353027,23.23322296142578,1.1063439505440849,1.0277341476527688,False,0.8181569667353652
tree,250,harmonic,8.010286331176758,0.890043880204045,hoeffding,0.4,0.4,3.204114532470703,0.12142858654260635,0.015159081900729982,0.890043880204045,True,0.5632205802257011
tree,250,betweenness,8.010286331176758,0.890043880204045,hoeffding,0.4,0.4,3.204114532470703,27.75,1.3214285714285714,0.890043880204045,False,0.829070804784162
tree,250,harmonic,8.010286331176758,0.7960794476375697,hoeffding,0.5,0.5,4.005143165588379,0.09285714477300644,0.01159223789686494,0.7960794476375697,True,0.6715134711131587
tree,250,betweenness,8.010286331176758,0.7960794476375697,hoeffding,0.5,0.5,4.005143165588379,21.0,1.0,0.7960794476375697,False,0.8748944880470816
tree,250,harmonic,8.010286331176758,0.7267177850622494,hoeffding,0.6,0.6,4.806171798706054,0.06904762238264084,0.008619869443855116,0.7267177850622494,True,0.7409317466992221
tree,250,betweenness,8.010286331176758,0.7267177850622494,hoeffding,0.6,0.6,4.806171798706054,16.0,0.7619047619047619,0.7267177850622494,False,0.9058003238726334
tree,250,harmonic,8.010286331176758,0.6728099322728193,hoeffding,0.7,0.7,5.60720043182373,0.06224383786320686,0.007770488505629097,0.6728099322728193,True,0.808620669064949
tree,250,betweenness,8.010286331176758,0.6728099322728193,hoeffding,0.7,0.7,5.60720043182373,14.571205139160156,0.6938669113885789,0.6728099322728193,False,0.9309709351884115
tree,250,harmonic,8.010286331176758,0.6293560632458673,hoeffding,0.8,0.8,6.408229064941406,0.04285714775323868,0.00535026414554431,0.6293560632458673,True,0.872400445488442
tree,250,betweenness,8.010286331176758,0.6293560632458673,hoeffding,0.8,0.8,6.408229064941406,10.375,0.49404761904761907,0.6293560632458673,True,0.9544619030655243
tree,250,harmonic,8.010286331176758,0.5933625868026967,hoeffding,0.9,0.9,7.209257698059083,0.04523809254169464,0.005647500060718666,0.5933625868026967,True,0.9272685447548075
tree,250,betweenness,8.010286331176758,0.5933625868026967,hoeffding,0.9,0.9,7.209257698059083,11.55555534362793,0.5502645401727586,0.5933625868026967,True,0.9719853653130289
tree,500,harmonic,22.641048431396484,1.643492043857128,hoeffding,0.05,0.05,1.1320524215698242,0.41306498646736145,0.018244075035613705,1.643492043857128,True,0.4819958689795793
tree,500,betweenness,22.641048431396484,1.643492043857128,hoeffding,0.05,0.05,1.1320524215698242,306.3746337890625,2.1276016235351562,1.643492043857128,False,0.6165041335385932
tree,500,harmonic,22.641048431396484,1.162124369037514,hoeffding,0.1,0.1,2.2641048431396484,0.40268707275390625,0.01778570784714623,1.162124369037514,True,0.48835312136777104
tree,500,betweenness,22.641048431396484,1.162124369037514,hoeffding,0.1,0.1,2.2641048431396484,321.0,2.2291666666666665,1.162124369037514,False,0.6297554676307786
tree,500,harmonic,22.641048431396484,0.821746021928564,hoeffding,0.2,0.2,4.528209686279297,0.2068367302417755,0.00913547492592939,0.821746021928564,True,0.6250847352405577
tree,500,betweenness,22.641048431396484,0.821746021928564,hoeffding,0.2,0.2,4.528209686279297,178.5,1.2395833333333333,0.821746021928564,False,0.7594116109761974
tree,500,harmonic,22.641048431396484,0.6709528172956327,hoeffding,0.3,0.3,6.792314529418945,0.17377549409866333,0.007675240597855343,0.6709528172956327,True,0.7108498025675551
tree,500,betweenness,22.641048431396484,0.6709528172956327,hoeffding,0.3,0.3,6.792314529418945,131.0,0.9097222222222222,0.6709528172956327,False,0.827617356304646
tree,500,harmonic,22.641048431396484,0.581062184518757,hoeffding,0.4,0.4,9.056419372558594,0.128605455160141,0.00568018992361692,0.581062184518757,True,0.7793972509530331
tree,500,betweenness,22.641048431396484,0.581062184518757,hoeffding,0.4,0.4,9.056419372558594,96.0,0.6666666666666666,0.581062184518757,False,0.8747405942614322
tree,500,harmonic,22.641048431396484,0.5197178174953866,hoeffding,0.5,0.5,11.320524215698242,0.09724489599466324,0.004295070358129402,0.5197178174953866,True,0.8236332874523119
tree,500,betweenness,22.641048431396484,0.5197178174953866,hoeffding,0.5,0.5,11.320524215698242,93.0,0.6458333333333334,0.5197178174953866,False,0.9018289502651162
tree,500,harmonic,22.641048431396484,0.47443528696596055,hoeffding,0.6,0.6,13.58462905883789,0.08331066370010376,0.0036796292341557974,0.47443528696596055,True,0.8643910590102284
tree,500,betweenness,22.641048431396484,0.47443528696596055,hoeffding,0.6,0.6,13.58462905883789,69.0,0.4791666666666667,0.47443528696596055,False,0.9240318417482567
tree,500,harmonic,22.641048431396484,0.4392417247144447,hoeffding,0.7,0.7,15.848733901977537,0.0650271400809288,0.0028720904987224556,0.4392417247144447,True,0.9012446253869164
tree,500,betweenness,22.641048431396484,0.4392417247144447,hoeffding,0.7,0.7,15.848733901977537,60.42567443847656,0.4196227391560872,0.4392417247144447,True,0.9379721442216417
tree,500,harmonic,22.641048431396484,0.410873010964282,hoeffding,0.8,0.8,18.112838745117188,0.05910713970661163,0.002610618491705861,0.410873010964282,True,0.9347710277670721
tree,500,betweenness,22.641048431396484,0.410873010964282,hoeffding,0.8,0.8,18.112838745117188,57.75,0.4010416666666667,0.410873010964282,True,0.9517506337351578
tree,500,harmonic,22.641048431396484,0.3873747896791713,hoeffding,0.9,0.9,20.376943588256836,0.03966742381453514,0.0017520135577965583,0.3873747896791713,True,0.9645424835257385
tree,500,betweenness,22.641048431396484,0.3873747896791713,hoeffding,0.9,0.9,20.376943588256836,42.33332824707031,0.2939814461602105,0.3873747896791713,True,0.9661967393324316
tree,1000,harmonic,145.47142028808594,0.7404502599176815,hoeffding,0.05,0.05,7.273571014404297,0.6021969318389893,0.004139623650105443,0.7404502599176815,True,0.5507595739716369
tree,1000,betweenness,145.47142028808594,0.7404502599176815,hoeffding,0.05,0.05,7.273571014404297,3882.0,1.2778143515470703,0.7404502599176815,False,0.813547435501948
tree,1000,harmonic,145.47142028808594,0.5235773999191343,hoeffding,0.1,0.1,14.547142028808594,0.48615023493766785,0.003341895156965642,0.5235773999191343,True,0.677678190462764
tree,1000,betweenness,145.47142028808594,0.5235773999191343,hoeffding,0.1,0.1,14.547142028808594,2747.5,0.9043778801843319,0.5235773999191343,False,0.8635960798572314
tree,1000,harmonic,145.47142028808594,0.37022512995884077,hoeffding,0.2,0.2,29.094284057617188,0.24246275424957275,0.0016667380697143739,0.37022512995884077,True,0.7939118867298522
tree,1000,betweenness,145.47142028808594,0.37022512995884077,hoeffding,0.2,0.2,29.094284057617188,1580.5,0.5202435813034891,0.37022512995884077,False,0.9120606076908526
tree,1000,harmonic,145.47142028808594,0.30228755278491654,hoeffding,0.3,0.3,43.64142608642578,0.17982617020606995,0.0012361615075315083,0.30228755278491654,True,0.85220779679481
tree,1000,betweenness,145.47142028808594,0.30228755278491654,hoeffding,0.3,0.3,43.64142608642578,1386.3333740234375,0.45633093285827436,0.30228755278491654,False,0.9440500333501071
tree,1000,harmonic,145.47142028808594,0.26178869995956716,hoeffding,0.4,0.4,58.188568115234375,0.14047911763191223,0.0009656819006352784,0.26178869995956716,True,0.901751209388237
tree,1000,betweenness,145.47142028808594,0.26178869995956716,hoeffding,0.4,0.4,58.188568115234375,1100.5,0.3622448979591837,0.26178869995956716,False,0.9591908156008607
tree,1000,harmonic,145.47142028808594,0.23415093154035543,hoeffding,0.5,0.5,72.73571014404297,0.10669995844364166,0.0007334771203328957,0.23415093154035543,True,0.9276405882021667
tree,1000,betweenness,145.47142028808594,0.23415093154035543,hoeffding,0.5,0.5,72.73571014404297,737.0,0.24259381171823569,0.23415093154035543,False,0.9667847013055926
tree,1000,harmonic,145.47142028808594,0.2137495784425009,hoeffding,0.6,0.6,87.28285217285156,0.08365438878536224,0.0005750572079360767,0.2137495784425009,True,0.9474847487847742
tree,1000,betweenness,145.47142028808594,0.2137495784425009,hoeffding,0.6,0.6,87.28285217285156,596.75,0.19642857142857142,0.2137495784425009,True,0.9710023287291751
tree,1000,harmonic,145.47142028808594,0.197893656039977,hoeffding,0.7,0.7,101.82999420166016,0.0767199695110321,0.0005273886056731891,0.197893656039977,True,0.9638657395117248
tree,1000,betweenness,145.47142028808594,0.197893656039977,hoeffding,0.7,0.7,101.82999420166016,507.197998046875,0.1669512830964039,0.197893656039977,True,0.9734815151922291
tree,1000,harmonic,145.47142028808594,0.18511256497942039,hoeffding,0.8,0.8,116.37713623046875,0.07414969801902771,0.000509720038975247,0.18511256497942039,True,0.9754173387552415
tree,1000,betweenness,145.47142028808594,0.18511256497942039,hoeffding,0.8,0.8,116.37713623046875,438.625,0.14437952600394996,0.18511256497942039,True,0.9748972749654071
tree,1000,harmonic,145.47142028808594,0.17452579997304477,hoeffding,0.9,0.9,130.92427825927734,0.04433785378932953,0.0003047873850514731,0.17452579997304477,True,0.9843790957137715
